filename;stream_start;stream_end;dtw_stream2best;dtw_rbm2best;dtw_rbmdtw2best;gain_rbm;gain_rbmdtw;rbm_nodes;rbmdtw_nodes
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;333;504;0,067655793;0,081068692;0,067666147;-0,165451032;-0,000153015;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;428;621;0,072643523;0,218610806;0,174792037;-0,667703878;-0,584400273;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;490;705;0,093959842;0,109080083;0,098390062;-0,138615964;-0,045027113;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;596;833;0,080577022;0,226686183;0,166712562;-0,644543745;-0,516670965;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;655;914;0,067650091;0,071834846;0,071392116;-0,058255223;-0,052415095;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;761;1042;0,081770118;0,215037552;0,200797276;-0,619740285;-0,592772771;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;817;1120;0,060750852;0,02813403;0,069517818;1,159337001;-0,126111067;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;909;1234;0,130976382;0,119634373;0,114521569;0,094805606;0,143683095;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;977;1324;0,097396126;0,056388421;0,080976645;0,727236271;0,202768113;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1061;1430;0,10160021;0,127170788;0,131410696;-0,201072735;-0,226849766;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1114;1505;0,08158427;0,066983724;0,070550605;0,217971547;0,156393633;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1199;1612;0,098603033;0,148183883;0,123651155;-0,334590033;-0,202570871;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1256;1691;0,092033842;0,133198018;0,13040924;-0,309044958;-0,294269006;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1344;1801;0,126240235;0,092877823;0,099708573;0,359207517;0,266092085;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1404;1883;0,1044778;0,07711058;0,107856658;0,354908759;-0,0313273;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1482;1983;0,133839301;0,114317202;0,105699731;0,170771314;0,266221773;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1539;2062;0,146022401;0,212947738;0,238045781;-0,314280569;-0,386578495;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1616;2161;0,144932;0,101300184;0,102480577;0,430718034;0,414238716;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1666;2233;0,216579651;0,159089951;0,205874764;0,361366005;0,051997084;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAL0_2_MAG.csv;1745;2334;0,934408772;1,108709518;1,10058261;-0,157210471;-0,150987156;(247, 83);(247, 83)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;93;167;0,02781476;0,025987883;0,01281571;0,070297225;1,170364254;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;184;283;0,038352565;0,005608141;0,011094688;5,838730997;2,456840376;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;260;384;0,042348973;0,008578058;0,006548508;3,936895386;5,466965018;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;309;458;0,02221027;0,014960203;0,003902831;0,484623515;4,690810695;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;374;548;0,01277897;0,00875751;0,008694135;0,459201354;0,469838047;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;427;626;0,022343647;0,006717818;0,005526481;2,326027166;3,043015213;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;468;692;0,019949552;0,018907489;0,016575552;0,055113741;0,20355277;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;521;770;0,01721266;0,004709767;0,008880384;2,654673634;0,938278691;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;605;879;0,008131112;0,015805495;0,005300122;-0,485551619;0,534136749;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;659;958;0,014015701;0,006949291;0,00615769;1,016853417;1,27612958;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;805;1129;0,052784489;0,00634701;0,008977448;7,316433738;4,879676523;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;852;1201;0,018335027;0,006494706;0,006325258;1,823072435;1,898700116;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;938;1312;0,028651564;0,005589296;0,012921125;4,126149447;1,217420211;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;1010;1409;0,029184919;0,005450412;0,007350983;4,354625694;2,970206271;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;1057;1481;0,040052186;0,005586998;0,004333707;6,168820154;8,242015698;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;1162;1611;0,049326511;0,007653915;0,010916399;5,444611732;3,518569923;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;1167;1641;0,042813451;0,006331318;0,004953696;5,762170178;7,642729204;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;1187;1686;0,039729735;0,006427909;0,006394651;5,180817739;5,212963799;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03HAAR0_2_MAG.csv;1312;1836;0,007411883;0,009587099;0,004148574;-0,226889873;0,786609844;(220, 74);(220, 74)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;94;187;0,124412884;0,033689617;0,033689617;2,692914781;2,692914781;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;182;302;0,065570419;0,188555191;0,195955858;-0,652248137;-0,665381686;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;238;385;0,017942711;0,021451065;0,018494914;-0,163551484;-0,029857027;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;338;512;0,057724346;0,0335976;0,058398273;0,718109228;-0,011540183;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;393;594;0,03388193;0,031793294;0,0309742;0,065694233;0,093875848;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;473;701;0,115455049;0,206070913;0,192405465;-0,439731464;-0,399938828;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;531;786;0,071138755;0,088864538;0,088731264;-0,199469701;-0,198267304;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;611;893;0,063524969;0,177670817;0,194927518;-0,642456932;-0,674109794;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;670;979;0,031337734;0,034809296;0,032700157;-0,099730889;-0,041664102;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;750;1086;0,175221943;0,331122862;0,364409364;-0,470824994;-0,519161799;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;817;1180;0,030966709;0,030185864;0,026868743;0,02586791;0,152517975;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;899;1289;0,189338449;0,302146773;0,304025015;-0,373356046;-0,377227402;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;953;1370;0,065905121;0,135240896;0,116272151;-0,512683493;-0,43318223;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;1034;1478;0,148976296;0,257414355;0,260485114;-0,421258786;-0,428081343;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;1090;1561;0,078355425;0,059583814;0,064338363;0,315045485;0,217864757;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;1159;1657;0,103293846;0,12277649;0,145232391;-0,158683832;-0,288768535;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;1227;1752;0,053911021;0,053285956;0,053285956;0,011730397;0,011730397;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;1304;1856;0,182855167;0,336711958;0,344510487;-0,456938898;-0,469231929;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFEL0_2_MAG.csv;1367;1946;0,085405704;0,089091385;0,09148803;-0,041369666;-0,066482198;(277, 93);(277, 93)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;28;95;0,017848629;0,002153462;0,002247467;7,2883435;6,941666014;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;157;252;0,003844103;0,004408038;0,00522758;-0,127933342;-0,264649636;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;265;388;0,005910578;0,008848926;0,009445788;-0,332057025;-0,374263148;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;320;471;0,005149688;0,005511614;0,006091455;-0,065666001;-0,154604517;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;340;519;0,002630067;0,00189509;0,001105966;0,387832157;1,37807277;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;357;564;0,002477835;0,003804369;0,005798507;-0,348687113;-0,572677154;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;423;658;0,002577262;0,001497479;0,000733471;0,721067323;2,51379104;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;481;744;0,012113494;0,007486081;0,008299999;0,61813568;0,459457269;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;544;835;0,009939063;0,009055873;0,007783994;0,097526726;0,276859008;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;643;962;0,003734456;0,00351266;0,003744401;0,063141658;-0,002656017;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;674;1021;0,002362509;0,001182746;0,000913796;0,997477679;1,585380007;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;689;1064;0,002065939;0,002455596;0,00213205;-0,158681;-0,031008041;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;708;1111;0,001658005;0,000793335;0,000611275;1,089917473;1,712369753;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;813;1244;0,004158154;0,010515391;0,009956231;-0,60456495;-0,582356602;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;865;1324;0,005928228;0,001436888;0,000857181;3,125740031;5,915958108;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;960;1447;0,002765706;0,001143544;0,001264775;1,418539827;1,186717503;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;999;1514;0,012582636;0,002642485;0,002316495;3,761668276;4,431755105;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;1032;1575;0,000998412;0,001100352;0,001092606;-0,092642855;-0,086209886;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;1047;1618;0,003788936;0,003516536;0,003209749;0,077462691;0,180446333;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;1104;1703;0,003235076;0,001739492;0,001935931;0,859782206;0,671069697;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;1179;1806;0,008054882;0,002015756;0,001739677;2,995960506;3,630102009;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;1276;1931;0,001621509;0,0007906;0,000967133;1,050986005;0,676614144;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;1355;2038;0,010322339;0,011664783;0,010390473;-0,115085275;-0,006557382;(199, 67);(199, 67)
inertial/lower/B/Lshin/B03KFER0_2_MAG.csv;1378;2089;0,010196464;0,00334754;0,003406993;2,045957804;1,992804259;(199, 67);(199, 67)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;79;190;1,281827177;0,637563663;0,593238171;1,01050852;1,160729433;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;194;340;0,052719832;0,060288837;0,060453411;-0,125545712;-0,127926262;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;278;459;0,076663586;0,141995528;0,155802196;-0,460098593;-0,507942843;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;355;571;0,082706909;0,059587937;0,052495133;0,387980736;0,57551574;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;424;675;0,222659403;0,051807429;0,111873603;3,297827678;0,990276493;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;522;808;0,172577223;0,578399905;0,438394534;-0,701629925;-0,606342668;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;590;911;0,215394658;0,105891257;0,148072735;1,034111816;0,454654413;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;680;1036;0,048433993;0,060338278;0,059038296;-0,197292426;-0,179617363;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;760;1151;0,089849458;0,077214901;0,069213063;0,163628481;0,298157506;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;847;1273;0,161908876;0,184186692;0,196269845;-0,120952363;-0,175070035;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;923;1384;0,102317607;0,078243085;0,078549479;0,307688813;0,302587964;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;987;1483;0,093053975;0,213076987;0,200116399;-0,563284728;-0,535000756;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1081;1612;0,072140765;0,055498385;0,086594934;0,299871435;-0,166917027;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1165;1731;0,164507796;0,367266008;0,367042491;-0,55207454;-0,551801768;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1239;1840;0,066060861;0,082370211;0,062494417;-0,198000591;0,057068201;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1330;1966;0,182044762;0,226720621;0,181384999;-0,197052471;0,003637363;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1400;2071;0,039458315;0,042876302;0,036444099;-0,079717374;0,082707952;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1479;2185;0,068222173;0,164923552;0,154515096;-0,586340629;-0,558475678;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1556;2297;0,087133765;0,046183488;0,046183488;0,886686514;0,886686514;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1618;2394;0,079976729;0,281501214;0,148200209;-0,715892065;-0,460346721;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04GAT0_2_MAG.csv;1695;2506;0,26298346;0,385290322;0,321864722;-0,317440784;-0,182937918;(331, 111);(331, 111)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;16;105;0,14158985;0,165169994;0,128362805;-0,142762877;0,103044222;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;65;177;0,180748948;0,187003616;0,184044879;-0,033446772;-0,017908301;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;123;258;0,183455815;0,226042791;0,12855464;-0,188402275;0,427064909;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;171;329;0,287740491;0,304365266;0,289845163;-0,054621129;-0,007261365;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;262;443;0,145897398;0,154550786;0,140639666;-0,055990579;0,037384418;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;312;516;0,208640229;0,201513013;0,206042354;0,035368515;0,012608447;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;405;632;0,087702318;0,080808911;0,076827886;0,085305036;0,141542773;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;446;696;0,165577616;0,234919249;0,185601199;-0,295172207;-0,10788499;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;544;817;0,080733206;0,078805161;0,072086468;0,024465975;0,119949528;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;598;894;0,248620454;0,278739432;0,284233092;-0,108054243;-0,125293779;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;687;1006;0,053939326;0,054694698;0,056721085;-0,013810686;-0,049042759;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;739;1081;0,305652737;0,293839817;0,298160716;0,040201904;0,025127458;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;820;1185;0,126211735;0,120336427;0,132333704;0,048824017;-0,046261598;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;870;1258;0,233801169;0,256735024;0,268745077;-0,089328888;-0,130026224;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;957;1368;0,079629969;0,081167187;0,082864252;-0,01893891;-0,0390311;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;1003;1437;0,249392692;0,263731618;0,235880788;-0,054369387;0,057282767;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;1092;1549;0,051706052;0,067773018;0,087223296;-0,23707025;-0,407199066;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;1149;1629;0,41881891;0,380981643;0,383607794;0,099315199;0,091789367;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;1232;1735;0,129242614;0,118070358;0,128119408;0,094623717;0,008766865;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAL0_2_MAG.csv;1281;1807;0,203154624;0,310830074;0,30820975;-0,346412585;-0,340855946;(265, 89);(265, 89)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;40;95;0,023181863;0,029026866;0,036500651;-0,2013653;-0,364891804;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;62;140;0,029188982;0,012512149;0,00610464;1,332851118;3,781441614;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;122;223;0,002758306;0,007062449;0,016657624;-0,609440576;-0,834411802;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;158;282;0,008117208;0,007113136;0,003977117;0,141157473;1,040977877;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;168;315;0,003130329;0,001495976;0,001735857;1,092499104;0,803332994;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;220;390;0,008215012;0,00165194;0,004980819;3,97294947;0,649329509;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;278;471;0,007820487;0,001552139;0,000819216;4,038523151;8,546305316;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;340;556;0,003900081;0,003890874;0,003831307;0,002366526;0,01795066;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;407;646;0,023296152;0,002044535;0,002188089;10,39435426;9,646801019;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;421;683;0,007052101;0,001854605;0,002386496;2,802481923;1,955001715;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;429;714;0,002535843;0,008565118;0,015223271;-0,70393375;-0,833423277;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;554;862;0,004588952;0,001849341;0,001006803;1,481399029;3,557942354;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;581;912;0,003402521;0,001459343;0,001699099;1,331543839;1,002544943;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;695;1049;0,00960764;0,001233774;0,002003651;6,787199077;3,795067702;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;757;1134;0,015401124;0,0011436;0,001739478;12,4672273;7,853878547;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;824;1224;0,004528321;0,012944301;0,01540828;-0,650168718;-0,706111175;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;834;1257;0,002441445;0,011388173;0,001549557;-0,785615776;0,575575404;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;995;1441;0,002007212;0,007893298;0,005873293;-0,745706843;-0,658247635;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;1164;1633;0,003997179;0,005801605;0,00209761;-0,311021881;0,905586726;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;1177;1669;0,002987591;0,00310678;0,002822546;-0,038364121;0,058473583;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;1215;1730;0,022551753;0,00504741;0,004642225;3,467985294;3,857962628;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;1299;1837;0,010709084;0,006549407;0,005488323;0,635122724;0,951248835;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;1308;1869;0,018286767;0,006258464;0,0085922;1,921925805;1,128298582;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;1371;1955;0,024208404;0,013152266;0,024322248;0,840626116;-0,004680651;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04HAAR0_2_MAG.csv;1460;2067;0,00633683;0,002618152;0,004789147;1,420344535;0,323164594;(163, 55);(163, 55)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;86;200;0,077638601;0,083404666;0,083404666;-0,069133599;-0,069133599;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;186;330;0,06683455;0,055278502;0,060021974;0,209051403;0,113501364;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;239;413;0,246761588;0,624701999;0,124847017;-0,604993119;0,976511692;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;355;559;0,15211461;0,567923929;0,632426833;-0,732156716;-0,759474769;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;395;629;0,229379164;0,626242379;0,178886748;-0,633721429;0,282259117;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;515;779;0,063426317;0,1984903;0,223626067;-0,680456342;-0,716373331;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;558;852;0,323861968;0,256971883;0,418556776;0,26030118;-0,226241251;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;666;990;0,029005179;0,02351307;0,02351307;0,233576876;0,233576876;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;727;1081;0,201428977;0,519811537;0,089978698;-0,612496141;1,2386296;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;792;1176;0,546217951;0,590440792;0,304511612;-0,07489801;0,793750813;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;833;1247;0,373908811;1,250670972;1,179603819;-0,70103343;-0,683021702;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;888;1332;0,151758417;0,22906083;0,076392189;-0,337475479;0,986569804;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1021;1495;0,29027218;1,15934928;0,818549252;-0,749624911;-0,645382146;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1065;1569;0,256518853;0,16337049;0,364018741;0,570166394;-0,295314158;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1186;1720;0,100389402;0,381394105;0,390237785;-0,736783027;-0,742748125;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1235;1799;0,187494519;0,637432845;0,151166355;-0,705859966;0,240319113;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1351;1945;0,061572605;0,186180296;0,186565809;-0,669285063;-0,669968441;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1408;2032;0,189328573;0,434339361;0,115890923;-0,564099896;0,633679042;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1529;2183;0,053866662;0,214735734;0,214784541;-0,749149052;-0,749206055;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1584;2268;0,188838683;0,593078486;0,187288173;-0,681595796;0,008278739;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFEL0_2_MAG.csv;1694;2408;0,032327693;0,028774232;0,028774232;0,123494569;0,123494569;(340, 114);(340, 114)
inertial/lower/B/Lshin/B04KFER0_2_MAG.csv;86;183;0,015970008;0,002275102;0,002402385;6,019468132;5,647565302;(289, 97);(289, 97)
inertial/lower/B/Lshin/B04KFER0_2_MAG.csv;169;294;0,004609388;0,001846964;0,002159116;1,495656918;1,134849613;(289, 97);(289, 97)
inertial/lower/B/Lshin/B04KFER0_2_MAG.csv;289;442;0,011513601;0,011014393;0,005699173;0,045323315;1,020223312;(289, 97);(289, 97)
inertial/lower/B/Lshin/B04KFER0_2_MAG.csv;357;538;0,004958559;0,001387967;0,001998455;2,572534506;1,481196146;(289, 97);(289, 97)
inertial/lower/B/Lshin/B04KFER0_2_MAG.csv;399;608;0,004674292;0,007803275;0,006361962;-0,400983335;-0,265275179;(289, 97);(289, 97)
inertial/lower/B/Lshin/B04KFER0_2_MAG.csv;487;724;0,004183574;0,005032646;0,003775449;-0,168712702;0,108099904;(289, 97);(289, 97)
